,ID,Name,Sex,Height,Weight,Team,Year,Sport
1862,1022,Sharnol Leonard Adriana,M,185.0,95.0,Netherlands,2008,Baseball
1865,1023,"Adriana ""Adrianinha"" Moiss Pinto",F,170.0,65.0,Brazil,2008,Basketball
1866,1023,"Adriana ""Adrianinha"" Moiss Pinto",F,170.0,65.0,Brazil,2012,Basketball
1867,1023,"Adriana ""Adrianinha"" Moiss Pinto",F,170.0,65.0,Brazil,2016,Basketball
1871,1024,Elisngela Maria Adriano,F,180.0,96.0,Brazil,2008,Athletics
1875,1028,"Fredua Koranteng ""Freddy"" Adu",M,170.0,66.0,United States,2008,Football
1882,1032,Serhiy Mykolaiovych Advena,M,190.0,82.0,Ukraine,2008,Swimming
1886,1035,Erkin Adylbek uulu,M,190.0,80.0,Kyrgyzstan,2016,Boxing
1887,1036,Olga Olegovna Adzhigerskaya,F,192.0,65.0,Kazakhstan,2008,Handball
1891,1039,Silulu A'etonu (-Grey),F,170.0,59.0,American Samoa,2008,Judo
1897,1044,David Aebischer,M,186.0,85.0,Switzerland,2006,Ice Hockey
1898,1045,Christian Aebli,M,180.0,95.0,Switzerland-2,2006,Bobsleigh
1907,1052,Jasper Aerents,M,191.0,86.0,Belgium,2012,Swimming
1909,1052,Jasper Aerents,M,191.0,86.0,Belgium,2016,Swimming
1911,1053,Luca Aerni,M,177.0,80.0,Switzerland,2014,Alpine Skiing
1915,1055,Katrien Aerts,F,162.0,51.0,Belgium,2014,Freestyle Skiing
1916,1056,Mario Aerts,M,182.0,68.0,Belgium,2008,Cycling
1917,1057,Sara Aerts,F,182.0,64.0,Belgium,2012,Athletics
1933,1067,Hamed Afagh Eslamieh,M,188.0,82.0,Iran,2008,Basketball
1934,1068,Brian O'Neill Afanador Prez,M,175.0,68.0,Puerto Rico,2016,Table Tennis
1937,1071,Kseniya Dmitriyevna Afanasyeva,F,158.0,48.0,Russia,2008,Gymnastics
1942,1071,Kseniya Dmitriyevna Afanasyeva,F,158.0,48.0,Russia,2012,Gymnastics
1947,1074,Khairulnizam Mohd Afendy,M,182.0,70.0,Malaysia,2012,Sailing
1948,1074,Khairulnizam Mohd Afendy,M,182.0,70.0,Malaysia,2016,Sailing
1954,1078,Franois Jacques Affolter,M,186.0,74.0,Switzerland,2012,Football
1957,1081,Alessia Afi Dipol,F,168.0,58.0,Togo,2014,Alpine Skiing
1959,1082,Ahmed Afifi,M,194.0,92.0,Egypt,2016,Volleyball
1963,1085,Maksim Sergeyevich Afinogenov,M,183.0,88.0,Russia,2006,Ice Hockey
1964,1085,Maksim Sergeyevich Afinogenov,M,183.0,88.0,Russia,2010,Ice Hockey
1966,1087,Evelina Afoa,F,162.0,60.0,Samoa,2016,Swimming
1974,1092,Paixo Afonso,M,176.0,80.0,Angola,2016,Sailing
1975,1093,Marina Anatolyevna Aframeyeva,F,171.0,62.0,Russia,2016,Equestrianism
1977,1095,Cecil Sebastian Afrika,M,175.0,75.0,South Africa,2016,Rugby Sevens
1983,1097,Georgios Afroudakis,M,194.0,103.0,Greece,2008,Water Polo
1984,1097,Georgios Afroudakis,M,194.0,103.0,Greece,2012,Water Polo
1986,1098,Khristos Afroudakis,M,188.0,88.0,Greece,2008,Water Polo
1987,1098,Khristos Afroudakis,M,188.0,88.0,Greece,2012,Water Polo
1988,1098,Khristos Afroudakis,M,188.0,88.0,Greece,2016,Water Polo
2002,1107,"Timothy Ernest Victor Kwizera ""Tim"" Agaba",M,193.0,104.0,South Africa,2016,Rugby Sevens
2003,1108,Drago Agache,M,175.0,75.0,Romania,2012,Swimming
2014,1112,Alphonsine Agahozo,F,160.0,50.0,Rwanda,2012,Swimming
2017,1114,Luca Agamennoni,M,187.0,93.0,Italy,2008,Rowing
2018,1114,Luca Agamennoni,M,187.0,93.0,Italy,2012,Rowing
2019,1114,Luca Agamennoni,M,187.0,93.0,Italy,2016,Rowing
2020,1115,Marina Aganina,F,158.0,51.0,Uzbekistan,2006,Figure Skating
2044,1131,Clarisse Agbegnenou,F,164.0,66.0,France,2016,Judo
2070,1149,Neha Aggarwal,F,170.0,67.0,India,2008,Table Tennis
2088,1162,Levon Aghasyan,M,193.0,75.0,Armenia,2016,Athletics
2091,1164,Naroa Agirre Kamio,F,177.0,63.0,Spain,2008,Athletics
2099,1169,Marilyn Agliotti,F,172.0,58.0,Netherlands,2008,Hockey
2100,1169,Marilyn Agliotti,F,172.0,58.0,Netherlands,2012,Hockey
2109,1173,Yannick Agnel,M,202.0,90.0,France,2012,Swimming
2114,1173,Yannick Agnel,M,202.0,90.0,France,2016,Swimming
2126,1181,Meghan Christina Agosta (-Marciano),F,168.0,67.0,Canada,2006,Ice Hockey
2127,1181,Meghan Christina Agosta (-Marciano),F,168.0,67.0,Canada,2010,Ice Hockey
2128,1181,Meghan Christina Agosta (-Marciano),F,168.0,67.0,Canada,2014,Ice Hockey
2138,1188,"Benjamin Alexandro ""Ben"" Agosto",M,178.0,75.0,United States-1,2006,Figure Skating
2139,1188,"Benjamin Alexandro ""Ben"" Agosto",M,178.0,75.0,United States-2,2010,Figure Skating
2142,1190,Simon Agoston,M,179.0,64.0,Austria,2008,Triathlon
2152,1195,Salvador Jos Milhazes Agra,M,168.0,70.0,Portugal,2016,Football
2153,1196,Anna Agrafioti,F,178.0,76.0,Greece,2012,Sailing
2157,1200,Debora Agreiter,F,166.0,52.0,Italy,2014,Cross Country Skiing
2160,1202,Ulrika Maria gren,F,176.0,74.0,Sweden,2012,Handball
2162,1203,Renzo Pasquale Zeglio Agresta,M,181.0,76.0,Brazil,2008,Fencing
2163,1203,Renzo Pasquale Zeglio Agresta,M,181.0,76.0,Brazil,2012,Fencing
2164,1203,Renzo Pasquale Zeglio Agresta,M,181.0,76.0,Brazil,2016,Fencing
2165,1204,Lindy Brigitte Agricole (Leveau-),F,175.0,70.0,Seychelles,2008,Athletics
2174,1212,Ral Alfonso Aguayo Saladin,M,189.0,82.0,Dominican Republic,2008,Sailing
2175,1213,Norisbeth Isais Agudo Gonzlez,F,163.0,55.0,Venezuela,2016,Beach Volleyball
2183,1220,Sergio Leonel Agero del Castillo,M,172.0,74.0,Argentina,2008,Football
2185,1221,"Taismary ""Tai"" Agero Leiva (-Botteghi)",F,175.0,70.0,Italy,2008,Volleyball
2212,1233,Alberto Martn Aguilar Surez,M,194.0,80.0,Venezuela,2012,Athletics
2213,1234,Alessandra Aguilar Morn,F,165.0,50.0,Spain,2008,Athletics
2214,1234,Alessandra Aguilar Morn,F,165.0,50.0,Spain,2012,Athletics
2215,1234,Alessandra Aguilar Morn,F,165.0,50.0,Spain,2016,Athletics
2243,1240,"Elisabeth ""Elisa"" Aguilar Lpez",F,172.0,75.0,Spain,2008,Basketball
2245,1242,Evelis Jazmin Aguilar Torres,F,173.0,64.0,Colombia,2016,Athletics
2246,1243,Felipe Aguilar Mendoza,M,191.0,72.0,Colombia,2016,Football
2247,1244,Felipe Aguilar Schler,M,170.0,72.0,Chile,2016,Golf
2252,1247,Iaki Aguilar Vicente,M,189.0,82.0,Spain,2008,Water Polo
2253,1247,Iaki Aguilar Vicente,M,189.0,82.0,Spain,2012,Water Polo
2254,1247,Iaki Aguilar Vicente,M,189.0,82.0,Spain,2016,Water Polo
2259,1251,Karel Aguilar Chacn,M,175.0,85.0,Cuba,2008,Canoeing
2263,1254,Macarena Aguilar Daz,F,170.0,67.0,Spain,2012,Handball
2264,1254,Macarena Aguilar Daz,F,170.0,67.0,Spain,2016,Handball
2279,1262,Sandra Aguilar Navarro,F,167.0,50.0,Spain,2012,Rhythmic Gymnastics
2280,1262,Sandra Aguilar Navarro,F,167.0,50.0,Spain,2016,Rhythmic Gymnastics
2283,1265,Yulenmis Aguilar Martnez,F,165.0,66.0,Cuba,2016,Athletics
2287,1269,Jessica Carolina Aguilera Aguilera,F,167.0,57.0,Nicaragua,2008,Athletics
2289,1271,Tomas Alonso Aguilera Armendariz,M,202.0,95.0,Mexico,2016,Volleyball
2293,1274,Julen Aguinagalde Akizu,M,196.0,113.0,Spain,2012,Handball
2297,1277,Carolina Aguirre Giraldo,F,160.0,59.0,Colombia,2016,Archery
2300,1278,Damaris Gabriela Aguirre Aldaz,F,163.0,75.0,Mexico,2008,Weightlifting
2301,1279,rick Germain Aguirre Tafolla,M,170.0,60.0,Mexico,2016,Football
2302,1280,Facundo Aguirre,M,182.0,78.0,Argentina,2006,Alpine Skiing
2303,1281,Gabriela Aguirre,F,164.0,58.0,Argentina,2016,Hockey
2305,1283,Jeinkler Ernesto Aguirre Manso,M,165.0,57.0,Cuba,2008,Diving
2306,1283,Jeinkler Ernesto Aguirre Manso,M,165.0,57.0,Cuba,2012,Diving
2317,1290,Marcelo Vctor Aguirre,M,174.0,66.0,Paraguay,2008,Table Tennis
2318,1290,Marcelo Vctor Aguirre,M,174.0,66.0,Paraguay,2012,Table Tennis
2319,1290,Marcelo Vctor Aguirre,M,174.0,66.0,Paraguay,2016,Table Tennis
2320,1291,Mason Singer Aguirre,M,183.0,68.0,United States,2006,Snowboarding
2327,1297,Matas Aguirregaray Guruceaga,M,183.0,78.0,Uruguay,2012,Football
2329,1299,Mikel Aguirrezabalaga Garca,M,196.0,92.0,Spain,2012,Handball
2331,1301,Sri Wahyuni Agustiani,F,147.0,47.0,Indonesia,2016,Weightlifting
2352,1313,Robyn Mokihana Ah Mow-Santos,F,172.0,67.0,United States,2008,Volleyball
2353,1314,Juliette Chantal Ah-Wan,F,155.0,57.0,Seychelles,2008,Badminton
2355,1316,Feta Ahamada,F,160.0,50.0,Comoros,2008,Athletics
2356,1316,Feta Ahamada,F,160.0,50.0,Comoros,2012,Athletics
2358,1317,Younes Al-Ahamdi,M,167.0,60.0,Morocco,2008,Judo
2361,1320,Kelsie Ahbe,F,170.0,63.0,Canada,2016,Athletics
2414,1354,Johanna Maria Helne Ahlm,F,175.0,69.0,Sweden,2008,Handball
2415,1354,Johanna Maria Helne Ahlm,F,175.0,69.0,Sweden,2012,Handball
2424,1356,Christian Ahlmann,M,189.0,80.0,Germany,2008,Equestrianism
2426,1356,Christian Ahlmann,M,189.0,80.0,Germany,2012,Equestrianism
2428,1356,Christian Ahlmann,M,189.0,80.0,Germany,2016,Equestrianism
2449,1372,Mohamed Ahmad Ali Gharib Juma,M,178.0,73.0,United Arab Emirates,2012,Football
2452,1374,Tontowi Ahmad,M,179.0,72.0,Indonesia,2012,Badminton
2453,1374,Tontowi Ahmad,M,179.0,72.0,Indonesia-1,2016,Badminton
2456,1375,Waseem Ahmad,M,165.0,64.0,Pakistan,2012,Hockey
2458,1377,Elaheh Ahmadi,F,160.0,62.0,Iran,2012,Shooting
2460,1377,Elaheh Ahmadi,F,160.0,62.0,Iran,2016,Shooting
2469,1381,Abdalla Ahmed,M,198.0,72.0,Egypt,2008,Volleyball
2470,1382,Abdel Latif Ahmed,M,202.0,90.0,Egypt,2008,Volleyball
2479,1390,Azneem Ahmed,M,169.0,65.0,Maldives,2012,Athletics
2481,1392,Esraa Ahmed El-Sayed,F,150.0,63.0,Egypt,2016,Weightlifting
2483,1394,Ghofran Ahmed Zaki,M,192.0,68.0,Egypt,2016,Taekwondo
2487,1398,Heba Ahmed,F,176.0,72.0,Egypt,2008,Rowing
2497,1405,Mohammed Ahmed,M,182.0,56.0,Canada,2012,Athletics
2498,1405,Mohammed Ahmed,M,182.0,56.0,Canada,2016,Athletics
2504,1410,Nasir Ahmed,M,165.0,65.0,Pakistan,2008,Hockey
2508,1413,Samia Mohamed Hagrass Ahmed,F,170.0,57.0,Egypt,2016,Synchronized Swimming
2515,1417,Shehabeldin Ahmed Saad Ahmed Saad,M,174.0,73.0,Egypt,2012,Football
2517,1419,Zemzem Ahmed Deko,F,170.0,53.0,Ethiopia,2008,Athletics
2558,1435,Janne Petteri Ahonen,M,184.0,66.0,Finland,2006,Ski Jumping
2561,1435,Janne Petteri Ahonen,M,184.0,66.0,Finland,2010,Ski Jumping
2563,1435,Janne Petteri Ahonen,M,184.0,66.0,Finland,2014,Ski Jumping
2569,1438,Odile Ahouanwanou,F,178.0,71.0,Benin,2012,Athletics
2570,1439,Murielle Ahour,F,165.0,58.0,Cote d'Ivoire,2012,Athletics
2572,1439,Murielle Ahour,F,165.0,58.0,Cote d'Ivoire,2016,Athletics
2580,1445,Gaby Diana Ahrens,F,169.0,60.0,Namibia,2008,Shooting
2581,1445,Gaby Diana Ahrens,F,169.0,60.0,Namibia,2012,Shooting
2582,1445,Gaby Diana Ahrens,F,169.0,60.0,Namibia,2016,Shooting
2590,1451,Mohammad Ahsan,M,173.0,72.0,Indonesia,2012,Badminton
2591,1451,Mohammad Ahsan,M,173.0,72.0,Indonesia,2016,Badminton
2593,1453,Nicole Ahsinger,F,163.0,58.0,United States,2016,Trampolining
2595,1455,Neha Ahuja,F,162.0,54.0,India,2006,Alpine Skiing
2603,1460,Johannes Ahun,M,187.0,76.0,Estonia,2008,Sailing
2604,1460,Johannes Ahun,M,187.0,76.0,Estonia,2012,Sailing
2606,1462,Michelle-Lee Raquel Ahye,F,160.0,64.0,Trinidad and Tobago,2012,Athletics
2608,1462,Michelle-Lee Raquel Ahye,F,160.0,64.0,Trinidad and Tobago,2016,Athletics
2612,1464,Ai Yanhan,F,168.0,54.0,China,2016,Swimming
2614,1465,Jrmy Aicardi,M,178.0,83.0,France,2016,Rugby Sevens
2615,1466,Matteo Aicardi,M,192.0,102.0,Italy,2012,Water Polo
2616,1466,Matteo Aicardi,M,192.0,102.0,Italy,2016,Water Polo
2620,1467,Mara Magdalena Aicega Amicarelli,F,165.0,60.0,Argentina,2008,Hockey
2625,1472,Vlad-Drago Aicoboae,M,197.0,91.0,Romania,2016,Rowing
2633,1477,Neringa Aidietyt,F,177.0,60.0,Lithuania,2012,Athletics
2634,1477,Neringa Aidietyt,F,177.0,60.0,Lithuania,2016,Athletics
2635,1478,Rosaria Aiello,F,172.0,74.0,Italy,2016,Water Polo
2638,1481,Hannes Aigner,M,183.0,75.0,Germany,2012,Canoeing
2639,1481,Hannes Aigner,M,183.0,75.0,Germany,2016,Canoeing
2673,1488,Harry Leslie Aikines-Aryeetey,M,180.0,87.0,Great Britain,2016,Athletics
2691,1498,"Charles Benedict ""Ben"" Ainslie",M,183.0,90.0,Great Britain,2008,Sailing
2692,1498,"Charles Benedict ""Ben"" Ainslie",M,183.0,90.0,Great Britain,2012,Sailing
2697,1501,Sarah Catherine Ainsworth,F,170.0,61.0,Great Britain,2010,Freestyle Skiing
2698,1502,Sophie Claire Ainsworth,F,173.0,68.0,Great Britain,2016,Sailing
2717,1514,Tassadit Assou,F,184.0,80.0,Algeria,2008,Volleyball
2718,1514,Tassadit Assou,F,184.0,80.0,Algeria,2012,Volleyball
2719,1515,Saiyidah Aisyah Mohamed Rafa'ee,F,173.0,68.0,Singapore,2016,Rowing
2720,1516,Rachid Ait Atmane,M,190.0,76.0,Algeria,2016,Football
2722,1518,Kamel Ait Daoud,M,180.0,70.0,Algeria,2008,Rowing
2723,1519,Anasse At El Abdia,M,180.0,66.0,Morocco,2016,Cycling
2733,1525,Zied Ait Ouagram,M,191.0,75.0,Tunisia,2012,Wrestling
2734,1525,Zied Ait Ouagram,M,191.0,75.0,Morocco,2016,Wrestling
2735,1526,Samir At Sad,M,167.0,65.0,France,2016,Gymnastics
2739,1527,Souad At Salem (-Mahour-Bacha),F,158.0,50.0,Algeria,2008,Athletics
2740,1527,Souad At Salem (-Mahour-Bacha),F,158.0,50.0,Algeria,2012,Athletics
2741,1527,Souad At Salem (-Mahour-Bacha),F,158.0,50.0,Algeria,2016,Athletics
2758,1535,Kiera Leigh Aitken,F,167.0,55.0,Bermuda,2008,Swimming
2763,1539,Marina Aleksandrovna Aitova (Korzhova-),F,177.0,58.0,Kazakhstan,2008,Athletics
2770,1540,Artur Surenovych Aivazian,M,177.0,88.0,Ukraine,2008,Shooting
2773,1540,Artur Surenovych Aivazian,M,177.0,88.0,Ukraine,2012,Shooting
2795,1551,"Oluwafemi ""Junior"" Ajayi",M,172.0,79.0,Nigeria,2016,Football
2797,1553,Astrit Ajdarevi,M,190.0,80.0,Sweden,2016,Football
2802,1556,"Ebenezer Oluwafemi ""Femi"" Ajilore",M,185.0,75.0,Nigeria,2008,Football
2810,1561,Mobolade Abimbola Ajomale,M,180.0,62.0,Canada,2016,Athletics
2819,1566,Kouadio Vincent Aka-Akesse,M,180.0,96.0,France,2008,Wrestling
2820,1567,Yukiko Akaba,F,158.0,43.0,Japan,2008,Athletics
2841,1575,Stella Akakpo,F,166.0,60.0,France,2016,Athletics
2860,1588,Salman Akbar,M,180.0,85.0,Pakistan,2008,Hockey
2861,1589,Waqar Akbar,M,172.0,58.0,Pakistan,2008,Hockey
2876,1599,Meryem (Mirriam Jepchirchir-) Akda (Mayo-),F,171.0,51.0,Turkey,2016,Athletics
2877,1600,Tark Langat Akda,M,176.0,60.0,Turkey,2012,Athletics
2878,1600,Tark Langat Akda,M,176.0,60.0,Turkey,2016,Athletics
2882,1602,Ahmet Akdilek,M,178.0,67.0,Turkey,2012,Cycling
2888,1606,Patsy Serafina Akeli,F,175.0,89.0,Samoa,2008,Athletics
2922,1631,Bilal Akgl,M,167.0,59.0,Turkey,2008,Cycling
2924,1633,Sezer Akgl,M,160.0,55.0,Turkey,2008,Wrestling
2925,1634,Taha Akgl,M,192.0,125.0,Turkey,2012,Wrestling
2926,1634,Taha Akgl,M,192.0,125.0,Turkey,2016,Wrestling
2928,1636,Svitlana Viktorivna Akhadova,F,170.0,69.0,Ukraine,2016,Canoeing
2937,1639,Albina Khamitovna Akhatova,F,160.0,55.0,Russia,2006,Biathlon
2944,1640,Giorgos Akhilleos,M,172.0,75.0,Cyprus,2008,Shooting
2945,1640,Giorgos Akhilleos,M,172.0,75.0,Cyprus,2012,Shooting
2951,1645,Habibollah Jomeh Akhlaghi,M,175.0,90.0,Iran,2012,Wrestling
2952,1645,Habibollah Jomeh Akhlaghi,M,175.0,90.0,Iran,2016,Wrestling
2955,1647,Murodzhon Kakharovich Akhmadaliyev,M,165.0,56.0,Uzbekistan,2016,Boxing
2956,1648,Yerdos Zhaksimbinovich Akhmadiyev,M,180.0,72.0,Kazakhstan,2014,Cross Country Skiing
2958,1649,Artur Kamilevich Akhmatkhuzin,M,187.0,79.0,Russia,2012,Fencing
2960,1649,Artur Kamilevich Akhmatkhuzin,M,187.0,79.0,Russia,2016,Fencing
2962,1650,Bakhtiyar Shakhabutdinovich Akhmedov,M,190.0,120.0,Russia,2008,Wrestling
2976,1657,Bakhyt Beshimbekovich Akhmetov,M,175.0,105.0,Kazakhstan,2008,Weightlifting
2983,1661,Doli Akhtar,F,158.0,53.0,Bangladesh,2008,Swimming
3020,1682,Morolake Akinosun,F,163.0,61.0,United States,2016,Athletics
3021,1683,Foluke Antinuke Akinradewo,F,191.0,79.0,United States,2012,Volleyball
3022,1683,Foluke Antinuke Akinradewo,F,191.0,79.0,United States,2016,Volleyball
3027,1687,Jonathan Akinyemi,M,188.0,85.0,Nigeria,2012,Canoeing
3028,1687,Jonathan Akinyemi,M,188.0,85.0,Nigeria,2016,Canoeing
3031,1689,"Mildred Akinyi ""Milka"" Alango",F,157.0,49.0,Kenya,2008,Taekwondo
3035,1692,Teruyoshi Akiyama,M,168.0,65.0,Japan,2016,Shooting
3040,1696,Malika Al-Akkaoui,F,160.0,49.0,Morocco,2012,Athletics
3041,1696,Malika Al-Akkaoui,F,160.0,49.0,Morocco,2016,Athletics
3043,1697,Halil Akka,M,175.0,58.0,Turkey,2008,Athletics
3044,1697,Halil Akka,M,175.0,58.0,Turkey,2016,Athletics
3046,1698,Khadzhimurat Magomedovich Akkayev,M,178.0,105.0,Russia,2008,Weightlifting
3049,1701,"Joshua Emmanuel ""Josh"" Akognon",M,189.0,83.0,Nigeria,2016,Basketball
3070,1716,Daniel Akpeyi,M,187.0,80.0,Nigeria,2016,Football
3075,1721,Ahmed Akram Abbas Mahmoud,M,188.0,80.0,Egypt,2016,Swimming
3093,1729,Youssef Akrout,M,180.0,78.0,Tunisia,2012,Sailing
3094,1729,Youssef Akrout,M,180.0,78.0,Tunisia,2016,Sailing
3095,1730,Monica Aksamit,F,183.0,74.0,United States,2016,Fencing
3096,1731,Anastasiya Sergeyevna Aksenova,F,182.0,65.0,Russia,2008,Swimming
3102,1733,Merey Akshalov,M,179.0,60.0,Kazakhstan,2008,Boxing
3127,1743,Yelizaveta Vyacheslavovna Aksyonova,F,168.0,60.0,Kazakhstan,2014,Luge
3135,1749,Shirin Akter,F,159.0,50.0,Bangladesh,2016,Athletics
3137,1751,Ohenewa Akuffo,F,169.0,72.0,Canada,2008,Wrestling
3139,1753,Marina Sergeyevna Akulova,F,181.0,70.0,Russia,2008,Volleyball
3141,1755,Chie Akutsu,F,155.0,51.0,Japan,2012,Hockey
3143,1757,Noah Akwu,M,160.0,74.0,Nigeria,2012,Athletics
3149,1763,Hussein Al-Aameri,M,177.0,80.0,Iraq,2016,Judo
3185,1786,Ali Ahmed Al-Amri,M,155.0,51.0,Saudi Arabia,2008,Athletics
3186,1786,Ali Ahmed Al-Amri,M,155.0,51.0,Saudi Arabia,2012,Athletics
3187,1787,Tariq Ahmed Al-Amri,M,165.0,49.0,Saudi Arabia,2016,Athletics
3188,1788,Atallah Al-Anazi,M,174.0,74.0,Saudi Arabia,2016,Shooting
3202,1797,Dhaher Al-Aryani,M,182.0,73.0,United Arab Emirates,2012,Shooting
3204,1799,Yousef Al-Askari,M,175.0,65.0,Kuwait,2012,Swimming
3215,1806,Rashid Salih Hamad Al-Athba,M,175.0,90.0,Qatar,2012,Shooting
3217,1807,Mary Al-Atrash,F,170.0,57.0,Palestine,2016,Swimming
3222,1809,Nasser Salih Nasser Abdullah Al-Attiya,M,178.0,82.0,Qatar,2008,Shooting
3223,1809,Nasser Salih Nasser Abdullah Al-Attiya,M,178.0,82.0,Qatar,2012,Shooting
3224,1809,Nasser Salih Nasser Abdullah Al-Attiya,M,178.0,82.0,Qatar,2016,Shooting
3225,1810,Hamad Ali Mohamed A Al-Attiyah,M,193.0,89.0,Qatar,2016,Equestrianism
3236,1814,Wael Al-Aydy,M,178.0,76.0,Egypt,2008,Volleyball
3241,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,178.0,64.0,Kuwait,2008,Athletics
3242,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,178.0,64.0,Kuwait,2012,Athletics
3246,1820,Mohanad Ahmed Dheyaa Al-Azzawi,M,173.0,65.0,Iraq,2012,Swimming
3252,1826,Ayesha Shahriyar Mohammed Al-Balooshi,F,160.0,57.0,United Arab Emirates,2016,Weightlifting
3256,1829,Wadha Bint Nasir Al-Balushi,F,160.0,75.0,Oman,2016,Shooting
3259,1832,Nada Mohamed Abdulzaher Mohamed Al-Bedwawi,F,162.0,53.0,United Arab Emirates,2016,Swimming
3276,1842,Sameera Zayid Al-Bitar,F,168.0,64.0,Bahrain,2008,Swimming
3279,1845,Fadwa Al-Bouza,F,173.0,58.0,Syria,2008,Athletics
3286,1848,Dadallah Noor Mohamed Al-Bulushi,M,172.0,86.0,Oman,2008,Shooting
3295,1856,Sultan Mubarak M. Al-Dawoodi,M,192.0,86.0,Saudi Arabia,2008,Athletics
3296,1856,Sultan Mubarak M. Al-Dawoodi,M,192.0,86.0,Saudi Arabia,2012,Athletics
3297,1856,Sultan Mubarak M. Al-Dawoodi,M,192.0,86.0,Saudi Arabia,2016,Athletics
3304,1858,Fehaid Al-Deehani,M,178.0,95.0,Kuwait,2012,Shooting
3306,1858,Fehaid Al-Deehani,M,178.0,95.0,Individual Olympic Athletes,2016,Shooting
3330,1875,Rashid Shafi Al-Dosari,M,198.0,130.0,Qatar,2008,Athletics
3351,1885,Ramzy Al-Duhami,M,162.0,70.0,Saudi Arabia,2008,Equestrianism
3353,1885,Ramzy Al-Duhami,M,162.0,70.0,Saudi Arabia,2012,Equestrianism
3355,1886,Mohsen Hussain Al-Duhaylib,M,163.0,69.0,Saudi Arabia,2016,Weightlifting
3366,1894,Talal Al-Enezi,M,180.0,94.0,Kuwait,2008,Judo
3375,1901,Bahaa Al-Farra,M,175.0,65.0,Palestine,2012,Athletics
3377,1903,Sara Abdulrahman Al-Flaij,F,170.0,72.0,Bahrain,2012,Swimming
3380,1906,Mostafa Muhammad Hisham Muhammad Salah Abdulhamid Al-Gamel,M,191.0,96.0,Egypt,2012,Athletics
3381,1907,Nabil Mohammed Al-Garbi,M,175.0,65.0,Yemen,2012,Athletics
3383,1909,Mohamad Al-Garni,M,179.0,55.0,Qatar,2012,Athletics
3385,1910,Rakia Al-Gassra,F,170.0,65.0,Bahrain,2008,Athletics
3396,1920,Sultan Abdulmajeed E. Al-Habshi,M,190.0,92.0,Saudi Arabia,2008,Athletics
3397,1921,Mohammed bin Naseeb Al-Habsi,M,180.0,60.0,Oman,2008,Swimming
3398,1922,Shinoona Salah Al-Habsi,F,162.0,60.0,Oman,2012,Athletics
3405,1927,Bahya Mansour Al-Hamad,F,166.0,69.0,Qatar,2012,Shooting
3408,1929,Khalid Issa A. H. Al-Hamadi,M,171.0,57.0,Qatar,2008,Fencing
3418,1935,Ismail Salem Al-Hammadi,M,173.0,68.0,United Arab Emirates,2012,Football
3420,1936,Khalil Ahmed Al-Hanahneh,M,171.0,70.0,Jordan,2008,Athletics
3422,1938,Nashwan Haidar Al-Harazi,M,162.0,54.0,Yemen,2008,Gymnastics
3430,1943,Dalal Masfir Al-Harith,F,160.0,55.0,Qatar,2016,Athletics
3433,1946,Barakat Mubarak Al-Harthi,M,173.0,67.0,Oman,2012,Athletics
3434,1946,Barakat Mubarak Al-Harthi,M,173.0,67.0,Oman,2016,Athletics
3439,1951,Ibrahim Al-Hasan,M,179.0,73.0,Kuwait,2008,Table Tennis
3440,1951,Ibrahim Al-Hasan,M,179.0,73.0,Kuwait,2012,Table Tennis
3446,1955,Ahmed bin Saalim Al-Hatmi,M,170.0,70.0,Oman,2012,Shooting
3471,1976,Obaid Ahmed Obaid Al-Jasmi,M,178.0,71.0,United Arab Emirates,2008,Swimming
3474,1978,Abdullah Abdulaziz Al-Joud,M,178.0,60.0,Saudi Arabia,2012,Athletics
3477,1980,Khaled Al-Kaabi,M,168.0,85.0,United Arab Emirates,2016,Shooting
3483,1986,Hamdan Ismail Muhammad Al-Kamali,M,183.0,74.0,United Arab Emirates,2012,Football
3490,1991,Obada Al-Kasbeh,M,166.0,64.0,Jordan,2016,Boxing
3491,1992,Mohammed Riyadh Al-Khafaji,M,181.0,75.0,Iraq,2016,Rowing
3492,1993,Hajar Saeed Saad Sowaid Al-Khaldi,F,160.0,45.0,Bahrain,2016,Athletics
3506,2001,Hamed Said Al-Khatri,M,173.0,68.0,Oman,2016,Shooting
3517,2008,Noah Abdalaziz Al-Khulaifi,M,190.0,86.0,Qatar,2016,Swimming
3522,2010,Tameem Mohammed Ahmed Al-Kubati,M,168.0,58.0,Yemen,2012,Taekwondo
3535,2021,Fatema Abdul Muhsin Al-Mahmeed,F,167.0,60.0,Bahrain,2016,Swimming
3543,2025,Ahmed bin Hasher Al-Maktoum,M,175.0,67.0,United Arab Emirates,2008,Shooting
3545,2026,Latifah bint Ahmed bin Juma Al-Maktoum,F,160.0,46.0,United Arab Emirates,2008,Equestrianism
3547,2028,Juma bin Dalmouk bin Juma bin Maktoum Al-Maktoum,M,166.0,68.0,United Arab Emirates,2012,Shooting
3550,2029,Saeed bin Hasher Al-Maktoum,M,176.0,88.0,United Arab Emirates,2008,Shooting
3551,2029,Saeed bin Hasher Al-Maktoum,M,176.0,88.0,United Arab Emirates,2012,Shooting
3552,2029,Saeed bin Hasher Al-Maktoum,M,176.0,88.0,United Arab Emirates,2016,Shooting
